"Interval start","Client 1","Client 2","Client 3"
8.127,23872,11936,0
8.128,35808,0,0
8.129,23872,0,0
8.13,35808,0,0
8.131,0,0,35808
8.132,0,0,23872
8.133,0,0,35808
8.134,0,11936,23872
8.135,0,35808,0
8.136,0,23872,0
8.137,0,35808,0
8.138,23872,11936,0
8.139,23872,0,0
8.14,35808,0,0
8.141,35808,0,0
8.142,0,23872,0
8.143,0,35808,0
8.144,0,35808,0
8.145,0,23872,0
8.146,35808,0,0
8.147,35808,0,0
8.148,35808,0,0
8.149,11936,0,11936
8.15,0,0,35808
8.151,0,0,35808
8.152,0,0,23872
8.153,0,23872,11936
8.154,0,35808,0
8.155,0,23872,0
8.156,0,35808,0
8.157,35808,0,0
8.158,23872,0,0
8.159,35808,0,0
8.16,23872,11936,768
8.161,0,23872,0
8.162,0,35808,0
8.163,0,35808,0
8.164,23872,11936,0
8.165,23872,0,0
8.166,35808,0,0
8.167,35808,0,0
8.168,0,0,23872
8.169,0,0,35808
8.17,0,0,35808
8.171,0,0,23872
8.172,0,35808,0
8.173,0,35808,0
8.174,0,23872,0
8.175,0,23872,11936
8.176,0,0,35808
8.177,0,0,35808
8.178,0,0,23872
8.179,23872,0,11936
8.18,35808,0,0
8.181,23872,0,0
8.182,35808,0,0
8.183,0,0,35808
8.184,0,0,23872
8.185,0,0,35808
8.186,0,11936,23872
8.187,0,23872,0
8.188,0,35808,0
8.189,0,35808,0
8.19,11936,11936,0
8.191,35808,0,0
8.192,35808,0,0
8.193,35808,0,0
8.194,0,23872,0
8.195,0,35808,0
8.196,0,35808,0
8.197,0,23872,0
8.198,35808,0,0
8.199,35808,0,0
8.2,23872,0,0
8.201,23872,0,11936
8.202,0,0,35808
8.203,0,0,35808
8.204,0,0,23872
8.205,23872,800,11936
8.206,35808,0,0
8.207,23872,0,0
8.208,35808,0,0
8.209,0,0,35808
8.21,0,0,23872
8.211,0,0,35808
8.212,0,11936,23872
8.213,0,23872,0
8.214,0,35808,0
8.215,0,35808,0
8.216,0,23872,0
8.217,0,35808,0
8.218,0,35808,0
8.219,0,35808,0
8.22,0,0,23872
8.221,0,0,35808
8.222,0,0,35808
8.223,0,0,23872
8.224,35808,0,0
8.225,35808,0,0
8.226,23872,0,0
8.227,23872,11936,0
8.228,0,35808,0
8.229,0,23872,0
8.23,0,35808,0
8.231,0,11936,23872
8.232,0,0,23872
8.233,0,0,35808
8.234,0,0,35808
8.235,35808,0,0
8.236,23872,0,0
8.237,35808,0,0
8.238,23872,0,11936
8.239,0,0,23872
8.24,0,0,35808
8.241,0,0,35808
8.242,0,11936,11936
8.243,0,35808,0
8.244,0,35808,0
8.245,0,23872,0
8.246,23872,11936,768
8.247,35808,0,0
8.248,35808,0,0
8.249,23872,0,0
8.25,0,0,35808
8.251,0,0,35808
8.252,0,0,23872
8.253,0,11936,23872
8.254,0,35808,0
8.255,0,23872,0
8.256,0,35808,0
8.257,24640,11936,0
8.258,23872,0,0
8.259,35808,0,0
8.26,35808,0,0
8.261,0,0,23872
8.262,0,0,35808
8.263,0,0,35808
8.264,0,11936,23872
8.265,0,23872,0
8.266,0,35808,0
8.267,0,35808,0
8.268,0,11936,11936
8.269,0,0,35808
8.27,0,0,35808
8.271,0,0,23872
8.272,23872,0,11936
8.273,35808,0,0
8.274,23872,0,0
8.275,35808,0,0
8.276,0,36608,0
8.277,0,23872,0
8.278,0,35808,0
8.279,0,23872,11936
8.28,0,0,35808
8.281,0,0,23872
8.282,0,0,35808
8.283,23872,0,11936
8.284,23872,0,0
8.285,35808,0,0
8.286,35808,0,0
8.287,768,23872,0
8.288,0,35808,0
8.289,0,35808,0
8.29,0,23872,0
8.291,35808,0,0
8.292,23872,0,11936
8.293,11936,0,11936
8.294,11936,0,23872
8.295,11936,0,23872
8.296,23872,0,11936
8.297,0,0,23872
8.298,0,23872,11936
8.299,0,35808,0
8.3,0,23872,0
8.301,0,35808,0
8.302,0,0,35808
8.303,0,0,23872
8.304,0,0,35808
8.305,12704,0,23872
8.306,23872,0,0
8.307,35808,0,0
8.308,35808,0,0
8.309,11936,11936,768
8.31,0,35808,0
8.311,0,35808,0
8.312,0,23872,0
8.313,0,12736,23872
8.314,0,0,35808
8.315,0,0,35808
8.316,0,0,23872
8.317,35808,0,0
8.318,35808,0,0
8.319,23872,0,0
8.32,24640,11936,0
8.321,0,35808,0
8.322,0,23872,0
8.323,0,35808,0
8.324,0,11936,23872
8.325,0,0,23872
8.326,0,0,35808
8.327,0,0,35808
8.328,23872,0,0
8.329,35808,0,0
8.33,35808,0,0
8.331,23872,0,0
8.332,768,800,0
8.333,0,0,0
8.334,0,0,0
8.335,0,0,0
8.336,0,0,0
8.337,0,0,0
8.338,0,0,0
8.339,0,23872,0
8.34,0,35808,0
8.341,0,23872,0
8.342,0,35808,0
8.343,0,0,0
8.344,0,0,0
8.345,0,0,0
8.346,0,0,0
8.347,0,0,23872
8.348,0,0,35808
8.349,0,0,23872
8.35,0,0,35808
8.351,0,0,0
8.352,0,0,768
8.353,0,0,0
8.354,0,0,0
8.355,0,0,0
8.356,47744,0,0
8.357,23872,0,0
8.358,35808,0,0
8.359,11936,0,0
8.36,0,0,0
8.361,0,0,0
8.362,0,0,0
8.363,0,0,0
8.364,0,0,0
8.365,0,0,0
8.366,0,0,0
8.367,0,0,0
8.368,0,0,0
8.369,0,0,0
8.37,0,11936,0
8.371,0,35808,0
8.372,0,35808,0
8.373,0,35808,0
8.374,23872,0,0
8.375,35808,0,0
8.376,35808,0,0
8.377,23872,0,0
8.378,0,35808,0
8.379,0,35808,0
8.38,0,23872,0
8.381,0,23872,11936
8.382,0,0,35808
8.383,0,0,23872
8.384,0,0,35808
8.385,0,23872,11936
8.386,0,35808,0
8.387,0,23872,0
8.388,0,35808,0
8.389,0,0,35808
8.39,0,0,23872
8.391,0,0,35808
8.392,768,0,35808
8.393,0,0,23872
8.394,0,0,35808
8.395,0,0,35808
8.396,0,11936,11936
8.397,0,35808,0
8.398,0,35808,0
8.399,0,23872,0
8.4,23872,11936,0
8.401,35808,0,0
8.402,35808,0,0
8.403,23872,0,0
8.404,0,0,35808
8.405,0,0,35808
8.406,0,0,23872
8.407,0,11936,23872
8.408,0,35808,0
8.409,0,23872,0
8.41,0,35808,0
8.411,23872,11936,0
8.412,23872,0,0
8.413,35808,0,0
8.414,35808,0,0
8.415,0,0,35808
8.416,0,0,23872
8.417,0,0,35808
8.418,0,11936,23872
8.419,0,23872,0
8.42,0,35808,0
8.421,0,35808,0
8.422,11936,11936,0
8.423,35808,0,0
8.424,35808,0,0
8.425,23872,0,0
8.426,11936,23872,0
8.427,0,23872,11936
8.428,0,11936,23872
8.429,0,11936,11936
8.43,0,23872,11936
8.431,0,11936,23872
8.432,0,11936,11936
8.433,11936,0,23872
8.434,35808,0,0
8.435,23872,0,0
8.436,35808,0,0
8.437,11936,0,23872
8.438,0,0,23872
8.439,0,0,35808
8.44,0,0,35808
8.441,0,35808,0
8.442,0,23872,0
8.443,0,35808,0
8.444,11936,23872,0
8.445,23872,0,0
8.446,35808,0,0
8.447,35808,0,0
8.448,11936,0,11936
8.449,0,0,35808
8.45,0,11936,23872
8.451,0,11936,11936
8.452,0,11936,23872
8.453,0,23872,11936
8.454,0,35808,0
8.455,0,23872,0
8.456,35808,0,0
8.457,35808,0,0
8.458,23872,0,0
8.459,23872,0,11936
8.46,0,0,35808
8.461,0,0,23872
8.462,0,0,35808
8.463,0,23872,11936
8.464,0,23872,0
8.465,0,35808,0
8.466,0,35808,0
8.467,35808,0,0
8.468,23872,0,0
8.469,35808,0,0
8.47,23872,11936,0
8.471,0,23872,0
8.472,0,35808,0
8.473,0,35808,0
8.474,0,11936,11936
8.475,0,0,35808
8.476,0,0,35808
8.477,0,0,23872
8.478,23872,0,11936
8.479,35808,0,0
8.48,35808,0,0
8.481,23872,0,0
8.482,0,35808,0
8.483,0,35808,0
8.484,0,23872,0
8.485,12704,23872,0
8.486,35808,0,0
8.487,23872,0,0
8.488,35808,0,0
8.489,11936,0,23872
8.49,0,0,23872
8.491,0,0,35808
8.492,0,0,35808
8.493,0,23872,0
8.494,0,35808,0
8.495,0,35808,0
8.496,0,23872,0
8.497,35808,0,0
8.498,35808,0,0
8.499,35808,0,0
8.5,11936,0,11936
8.501,0,0,35808
8.502,0,0,35808
8.503,0,0,23872
8.504,0,23872,11936
8.505,0,35808,0
8.506,0,23872,0
8.507,0,35808,0
8.508,35808,0,0
8.509,23872,0,0
8.51,35808,0,0
8.511,23872,0,11936
8.512,0,0,35808
8.513,0,0,23872
8.514,0,0,35808
8.515,0,23872,11936
8.516,0,23872,0
8.517,0,35808,0
8.518,0,35808,0
8.519,23872,800,0
8.52,35808,0,0
8.521,35808,0,0
8.522,23872,0,0
8.523,0,0,36576
8.524,0,0,35808
8.525,0,0,23872
8.526,768,11936,23872
8.527,0,35808,0
8.528,0,23872,0
8.529,0,35808,0
8.53,23872,11936,0
8.531,35808,0,0
8.532,23872,0,0
8.533,35808,0,0
8.534,0,0,35808
8.535,0,0,23872
8.536,0,0,35808
8.537,11936,0,23872
8.538,23872,0,0
8.539,35808,0,0
8.54,35808,0,0
8.541,11936,11936,0
8.542,0,35808,0
8.543,0,35808,0
8.544,0,23872,0
8.545,0,11936,23872
8.546,0,0,35808
8.547,0,0,35808
8.548,0,0,23872
8.549,36576,0,0
8.55,35808,0,0
8.551,23872,0,0
8.552,23872,11936,0
8.553,0,35808,0
8.554,0,23872,0
8.555,0,35808,0
8.556,0,12736,24640
8.557,0,0,23872
8.558,0,0,35808
8.559,0,0,35808
8.56,0,23872,0
8.561,0,35808,0
8.562,0,35808,0
8.563,11936,23872,0
8.564,23872,0,0
8.565,35808,0,0
8.566,35808,0,0
8.567,12704,0,12704
8.568,0,0,35808
8.569,0,0,35808
8.57,0,0,23872
8.571,0,23872,11936
8.572,0,35808,0
8.573,0,23872,0
8.574,0,35808,0
8.575,35808,0,0
8.576,23872,0,0
8.577,35808,0,0
8.578,24640,800,11936
8.579,0,0,23872
8.58,0,0,35808
8.581,0,0,35808
8.582,0,0,11936
8.583,0,0,0
8.584,0,0,0
8.585,0,0,0
8.586,0,0,768
8.587,0,0,0
8.588,0,0,0
8.589,0,11936,0
8.59,0,35808,0
8.591,0,35808,0
8.592,0,23872,0
8.593,23872,11936,0
8.594,35808,0,0
8.595,23872,0,0
8.596,35808,0,0
8.597,768,0,0
8.598,0,0,0
8.599,0,0,0
8.6,0,0,0
8.601,0,0,0
8.602,0,0,0
8.603,0,0,0
8.604,0,0,0
8.605,0,0,0
8.606,0,0,0
8.607,0,0,23872
8.608,0,0,35808
8.609,0,0,23872
8.61,0,0,35808
8.611,0,0,0
8.612,0,0,0
8.613,0,0,0
8.614,0,0,0
8.615,0,0,0
8.616,0,0,47744
8.617,0,0,23872
8.618,0,0,35808
8.619,0,23872,11936
8.62,0,23872,0
8.621,0,35808,0
8.622,0,35808,0
8.623,23872,0,0
8.624,35808,0,0
8.625,35808,0,0
8.626,23872,0,0
8.627,0,35808,0
8.628,0,35808,0
8.629,0,23872,0
8.63,0,23872,11936
8.631,0,0,35808
8.632,0,0,35808
8.633,0,0,23872
8.634,0,23872,11936
8.635,0,35808,0
8.636,0,23872,0
8.637,0,35808,0
8.638,35808,0,0
8.639,23872,0,0
8.64,35808,0,0
8.641,23872,11936,0
8.642,0,35808,0
8.643,0,23872,0
8.644,0,35808,0
8.645,0,11936,23872
8.646,0,0,23872
8.647,0,0,35808
8.648,0,0,35808
8.649,23872,0,768
8.65,35808,0,0
8.651,35808,0,0
8.652,23872,0,0
8.653,0,35808,0
8.654,0,35808,0
8.655,0,23872,0
8.656,0,23872,11936
8.657,0,0,35808
8.658,0,0,35808
8.659,0,0,23872
8.66,0,0,35808
8.661,0,0,35808
8.662,0,0,23872
8.663,0,0,35808
8.664,0,35808,0
8.665,0,23872,0
8.666,0,35808,0
8.667,11936,23872,0
8.668,23872,0,0
8.669,35808,0,0
8.67,35808,0,0
8.671,11936,23872,0
8.672,0,23872,0
8.673,0,35808,0
8.674,0,35808,0
8.675,0,0,23872
8.676,0,0,35808
8.677,0,0,35808
8.678,0,0,23872
8.679,0,36608,0
8.68,0,23872,11936
8.681,0,11936,11936
8.682,0,23872,11936
8.683,0,11936,23872
8.684,0,11936,11936
8.685,0,0,35808
8.686,23872,0,11936
8.687,35808,0,0
8.688,23872,0,0
8.689,35808,0,0
8.69,0,0,35808
8.691,0,0,23872
8.692,0,0,35808
8.693,0,11936,23872
8.694,0,23872,0
8.695,0,35808,0
8.696,0,35808,0
8.697,11936,11936,0
8.698,35808,0,0
8.699,35808,0,0
8.7,35808,0,0
8.701,0,0,23872
8.702,0,0,35808
8.703,0,0,35808
8.704,0,0,23872
8.705,0,35808,0
8.706,0,35808,0
8.707,0,23872,0
8.708,11936,23872,0
8.709,35808,0,0
8.71,23872,0,0
8.711,35808,0,0
8.712,11936,0,23872
8.713,0,0,35808
8.714,0,0,23872
8.715,0,0,35808
8.716,0,35808,0
8.717,0,23872,0
8.718,0,35808,0
8.719,11936,23872,0
8.72,23872,0,0
8.721,35808,0,0
8.722,35808,0,0
8.723,11936,0,11936
8.724,0,0,35808
8.725,0,0,35808
8.726,0,0,23872
8.727,0,23872,12704
8.728,0,35808,0
8.729,0,35808,0
8.73,0,23872,0
8.731,35808,0,0
8.732,35808,0,0
8.733,23872,0,0
8.734,23872,0,11936
8.735,0,0,35808
8.736,0,0,23872
8.737,0,0,35808
8.738,0,23872,11936
8.739,0,23872,0
8.74,0,35808,0
8.741,0,35808,0
8.742,0,0,23872
8.743,0,0,35808
8.744,0,0,35808
8.745,11936,0,23872
8.746,23872,0,0
8.747,35808,0,0
8.748,35808,0,0
8.749,11936,11936,0
8.75,0,35808,0
8.751,0,35808,0
8.752,0,23872,0
8.753,23872,11936,0
8.754,35808,0,0
8.755,35808,0,0
8.756,23872,0,0
8.757,0,0,35808
8.758,0,0,35808
8.759,0,0,23872
8.76,0,11936,23872
8.761,0,35808,0
8.762,0,23872,0
8.763,0,35808,0
8.764,23872,12736,0
8.765,23872,0,0
8.766,35808,0,0
8.767,35808,0,0
8.768,0,0,23872
8.769,0,0,35808
8.77,0,0,35808
8.771,0,0,24640
8.772,35808,0,0
8.773,35808,0,0
8.774,35808,0,0
8.775,11936,11936,0
8.776,0,35808,0
8.777,0,35808,0
8.778,0,23872,0
8.779,768,11936,23872
8.78,0,0,35808
8.781,0,0,23872
8.782,0,0,35808
8.783,35808,0,0
8.784,23872,0,0
8.785,35808,0,0
8.786,23872,11936,0
8.787,0,23872,0
8.788,0,35808,0
8.789,0,35808,0
8.79,0,11936,23872
8.791,0,0,23872
8.792,0,0,35808
8.793,0,0,35808
8.794,23872,0,768
8.795,35808,0,0
8.796,35808,0,0
8.797,23872,0,0
8.798,768,35808,0
8.799,0,35808,0
8.8,0,23872,0
8.801,0,23872,11936
8.802,0,0,35808
8.803,0,0,23872
8.804,0,0,35808
8.805,23872,0,11936
8.806,23872,0,0
8.807,35808,0,0
8.808,35808,0,0
8.809,768,23872,0
8.81,0,35808,0
8.811,0,35808,0
8.812,0,23872,768
8.813,0,0,35808
8.814,0,0,35808
8.815,0,0,35808
8.816,11936,0,11936
8.817,35808,0,0
8.818,35808,0,0
8.819,23872,0,0
8.82,11936,0,0
8.821,0,0,0
8.822,0,0,0
8.823,768,0,0
8.824,0,0,0
8.825,0,0,0
8.826,0,0,0
8.827,0,35808,0
8.828,0,35808,0
8.829,0,23872,0
8.83,0,23872,0
8.831,0,0,0
8.832,0,0,0
8.833,0,0,0
8.834,0,0,0
8.835,0,0,0
8.836,0,0,0
8.837,0,0,0
8.838,0,0,0
8.839,0,0,35808
8.84,0,0,35808
8.841,0,0,35808
8.842,0,0,12704
8.843,0,0,0
8.844,35808,0,0
8.845,23872,0,0
8.846,35808,0,0
8.847,23872,0,0
8.848,0,0,0
8.849,0,0,35808
8.85,0,0,35808
8.851,0,0,35808
8.852,0,11936,11936
8.853,0,35808,0
8.854,0,35808,0
8.855,0,23872,0
8.856,23872,11936,0
8.857,35808,0,0
8.858,23872,0,0
8.859,35808,0,0
8.86,0,35808,0
8.861,0,23872,0
8.862,0,35808,0
8.863,0,23872,11936
8.864,0,0,23872
8.865,0,11936,23872
8.866,0,23872,11936
8.867,0,11936,23872
8.868,0,11936,11936
8.869,0,23872,11936
8.87,0,35808,0
8.871,23872,0,0
8.872,35808,0,0
8.873,35808,0,0
8.874,23872,0,0
8.875,0,35808,0
8.876,0,35808,0
8.877,0,23872,0
8.878,11936,23872,0
8.879,35808,0,0
8.88,35808,0,0
8.881,23872,0,0
8.882,11936,23872,0
8.883,0,35808,0
8.884,0,23872,0
8.885,0,35808,0
8.886,768,0,35808
8.887,0,0,23872
8.888,0,0,35808
8.889,0,11936,23872
8.89,0,23872,0
8.891,0,35808,0
8.892,0,35808,0
8.893,0,11936,11936
8.894,0,0,35808
8.895,0,0,35808
8.896,0,0,35808
8.897,23872,0,0
8.898,35808,0,0
8.899,35808,0,0
8.9,23872,0,0
8.901,0,23872,11936
8.902,0,11936,23872
8.903,0,11936,11936
8.904,0,11936,23872
8.905,0,23872,11936
8.906,0,0,23872
8.907,0,23872,11936
8.908,23872,11936,0
8.909,35808,0,0
8.91,23872,0,0
8.911,35808,0,0
8.912,0,35808,0
8.913,0,23872,0
8.914,0,35808,0
8.915,0,23872,11936
8.916,0,0,23872
8.917,0,0,35808
8.918,0,0,35808
8.919,11936,0,11936
8.92,35808,0,0
8.921,35808,0,0
8.922,35808,0,0
8.923,0,23872,0
8.924,0,35808,0
8.925,0,35808,0
8.926,0,23872,0
8.927,0,0,35808
8.928,0,0,35808
8.929,0,0,23872
8.93,0,0,35808
8.931,0,0,35808
8.932,0,0,23872
8.933,0,0,35808
8.934,23872,0,11936
8.935,35808,0,0
8.936,23872,0,0
8.937,35808,0,0
8.938,0,35808,0
8.939,0,23872,0
8.94,0,35808,0
8.941,0,23872,11936
8.942,0,0,23872
8.943,0,0,35808
8.944,0,0,35808
8.945,11936,0,11936
8.946,35808,0,0
8.947,35808,0,0
8.948,35808,0,0
8.949,0,23872,0
8.95,0,35808,0
8.951,0,35808,0
8.952,0,23872,0
8.953,35808,0,0
8.954,35808,0,0
8.955,23872,0,0
8.956,23872,0,11936
8.957,0,0,35808
8.958,0,0,23872
8.959,0,0,35808
8.96,0,23872,11936
8.961,0,35808,0
8.962,0,23872,0
8.963,0,35808,0
8.964,35808,0,0
8.965,23872,0,0
8.966,35808,0,0
8.967,23872,0,11936
8.968,0,0,23872
8.969,0,0,35808
8.97,0,0,35808
8.971,0,11936,11936
8.972,0,35808,0
8.973,0,35808,0
8.974,0,35808,0
8.975,23872,0,768
8.976,35808,0,0
8.977,35808,0,0
8.978,23872,0,0
8.979,0,0,35808
8.98,0,0,35808
8.981,0,0,23872
8.982,0,11936,23872
8.983,0,35808,0
8.984,0,23872,0
8.985,0,35808,0
8.986,23872,11936,0
8.987,23872,0,0
8.988,35808,0,0
8.989,35808,0,0
8.99,0,0,35808
8.991,0,0,23872
8.992,0,0,35808
8.993,0,11936,23872
8.994,0,23872,0
8.995,0,35808,0
8.996,0,35808,0
8.997,12704,12736,0
8.998,35808,0,0
8.999,35808,0,0
9,23872,0,0
9.001,11936,0,23872
9.002,0,0,35808
9.003,0,0,23872
9.004,0,0,35808
9.005,0,35808,0
9.006,0,23872,0
9.007,0,35808,0
9.008,11936,23872,0
9.009,35808,0,0
9.01,23872,0,0
9.011,35808,0,0
9.012,11936,0,24640
9.013,0,0,23872
9.014,0,0,35808
9.015,0,0,35808
9.016,0,23872,0
9.017,0,35808,0
9.018,0,35808,0
9.019,0,23872,0
9.02,35808,0,0
9.021,35808,0,0
9.022,23872,0,0
9.023,24640,0,11936
9.024,0,0,35808
9.025,0,0,35808
9.026,0,0,23872
9.027,0,23872,11936
9.028,0,35808,0
9.029,0,23872,0
9.03,0,35808,0
9.031,35808,0,0
9.032,23872,0,0
9.033,35808,0,0
9.034,23872,800,12704
9.035,0,0,23872
9.036,0,0,35808
9.037,0,0,35808
9.038,768,11936,11936
9.039,0,35808,0
9.04,0,35808,0
9.041,0,23872,0
9.042,23872,11936,0
9.043,35808,0,0
9.044,23872,0,0
9.045,35808,0,0
9.046,0,0,35808
9.047,0,0,35808
9.048,0,0,23872
9.049,0,11936,24640
9.05,0,35808,0
9.051,0,23872,0
9.052,0,35808,0
9.053,24632,11936,0
9.054,23872,0,0
9.055,35808,0,0
9.056,35808,0,0
9.057,0,800,0
9.058,0,0,0
9.059,0,0,0
9.06,0,0,0
9.061,0,0,0
9.062,0,0,0
9.063,0,0,0
9.064,0,0,0
9.065,0,0,0
9.066,0,0,0
9.067,0,0,0
9.068,0,0,0
9.069,0,0,47744
9.07,0,0,23872
9.071,0,0,35808
9.072,0,0,12704
9.073,0,0,0
9.074,0,0,0
9.075,0,0,0
9.076,0,800,0
9.077,0,0,0
9.078,0,11936,0
9.079,0,35808,0
9.08,0,35808,0
9.081,0,35808,0
9.082,23872,0,0
9.083,35808,0,0
9.084,35808,0,0
9.085,23872,0,0
9.086,0,35808,0
9.087,0,35808,0
9.088,0,23872,0
9.089,11936,23872,0
9.09,35808,0,0
9.091,23872,0,0
9.092,35808,0,0
9.093,11936,0,23872
9.094,0,0,23872
9.095,0,0,35808
9.096,0,0,35808
9.097,0,35808,0
9.098,0,23872,0
9.099,0,35808,0
9.1,11936,23872,0
9.101,23872,0,0
9.102,35808,0,0
9.103,35808,0,0
9.104,11936,11936,0
9.105,0,35808,0
9.106,0,35808,0
9.107,0,35808,0
9.108,23872,0,0
9.109,35808,0,0
9.11,35808,0,0
9.111,23872,0,0
9.112,0,0,35808
9.113,0,0,35808
9.114,0,0,23872
9.115,11936,0,23872
9.116,35808,0,0
9.117,23872,0,0
9.118,35808,0,0
9.119,11936,23872,0
9.12,0,23872,0
9.121,0,35808,0
9.122,0,35808,0
9.123,0,0,35808
9.124,0,0,23872
9.125,0,0,35808
9.126,0,11936,23872
9.127,0,23872,0
9.128,0,35808,0
9.129,0,35808,0
9.13,11936,11936,0
9.131,35808,0,0
9.132,35808,0,0
9.133,23872,0,0
9.134,11936,0,23872
9.135,0,0,35808
9.136,0,0,35808
9.137,0,0,23872
9.138,35808,0,0
9.139,35808,0,0
9.14,23872,0,0
9.141,23872,11936,0
9.142,0,35808,0
9.143,0,23872,0
9.144,0,35808,0
9.145,0,11936,23872
9.146,0,0,23872
9.147,0,0,35808
9.148,0,0,35808
9.149,35808,0,0
9.15,23872,0,0
9.151,35808,0,0
9.152,23872,0,11936
9.153,0,0,23872
9.154,0,0,35808
9.155,0,0,35808
9.156,0,11936,11936
9.157,0,35808,0
9.158,0,35808,0
9.159,0,23872,0
9.16,23872,11936,768
9.161,35808,0,0
9.162,23872,0,0
9.163,35808,0,0
9.164,0,0,35808
9.165,0,0,35808
9.166,0,0,23872
9.167,0,11936,23872
9.168,0,35808,0
9.169,0,23872,0
9.17,0,35808,0
9.171,23872,11936,0
9.172,23872,0,0
9.173,35808,0,0
9.174,35808,0,0
9.175,0,23872,0
9.176,0,35808,0
9.177,0,35808,0
9.178,0,23872,11936
9.179,0,0,23872
9.18,0,0,35808
9.181,0,0,35808
9.182,11936,800,11936
9.183,35808,0,0
9.184,35808,0,0
9.185,23872,0,0
9.186,11936,0,23872
9.187,0,0,35808
9.188,0,0,23872
9.189,0,0,35808
9.19,0,35808,0
9.191,0,23872,0
9.192,0,35808,0
9.193,11936,23872,0
9.194,35808,0,0
9.195,23872,0,0
9.196,35808,0,0
9.197,11936,0,23872
9.198,0,0,23872
9.199,0,0,35808
9.2,0,0,35808
9.201,768,23872,0
9.202,0,35808,0
9.203,0,35808,0
9.204,0,23872,0
9.205,35808,0,0
9.206,35808,0,0
9.207,23872,0,0
9.208,23872,0,11936
9.209,0,0,35808
9.21,0,0,35808
9.211,0,0,23872
9.212,0,23872,11936
9.213,0,35808,0
9.214,0,23872,0
9.215,0,35808,0
9.216,35808,0,0
9.217,23872,0,0
9.218,35808,0,0
9.219,23872,0,11936
9.22,0,0,23872
9.221,0,0,35808
9.222,0,0,35808
9.223,0,23872,11936
9.224,0,23872,0
9.225,0,35808,0
9.226,0,35808,0
9.227,23872,0,0
9.228,35808,0,0
9.229,35808,0,0
9.23,23872,0,0
9.231,0,0,36576
9.232,0,0,35808
9.233,0,0,23872
9.234,0,11936,23872
9.235,0,35808,0
9.236,0,23872,0
9.237,0,35808,0
9.238,23872,11936,0
9.239,35808,0,0
9.24,23872,0,0
9.241,35808,0,0
9.242,0,0,35808
9.243,0,0,23872
9.244,0,0,35808
9.245,0,11936,23872
9.246,0,23872,0
9.247,0,35808,0
9.248,0,35808,0
9.249,11936,11936,0
9.25,35808,0,0
9.251,35808,0,0
9.252,35808,0,0
9.253,0,800,23872
9.254,0,0,35808
9.255,0,0,35808
9.256,0,0,23872
9.257,0,35808,0
9.258,0,35808,0
9.259,0,23872,0
9.26,11936,23872,0
9.261,35808,0,0
9.262,23872,0,0
9.263,35808,0,0
9.264,11936,0,24640
9.265,0,0,23872
9.266,0,0,35808
9.267,0,0,35808
9.268,768,23872,0
9.269,0,35808,0
9.27,0,35808,0
9.271,11936,23872,0
9.272,23872,0,0
9.273,35808,0,0
9.274,35808,0,0
9.275,11936,0,11936
9.276,0,0,35808
9.277,0,0,35808
9.278,0,0,23872
9.279,0,23872,11936
9.28,0,35808,0
9.281,0,23872,0
9.282,0,35808,0
9.283,36576,800,0
9.284,23872,0,0
9.285,35808,0,0
9.286,23872,0,11936
9.287,0,0,23872
9.288,0,0,35808
9.289,0,0,35808
9.29,0,11936,12704
9.291,0,35808,0
9.292,0,35808,0
9.293,0,35808,0
9.294,0,0,0
9.295,0,0,0
9.296,0,0,0
9.297,0,0,0
9.298,0,0,0
9.299,0,0,0
9.3,0,0,0
9.301,23872,0,0
9.302,35808,0,0
9.303,23872,0,0
9.304,35808,0,0
9.305,0,0,35808
9.306,0,0,35808
9.307,0,0,23872
9.308,0,800,23872
9.309,0,0,0
9.31,0,0,0
9.311,0,0,0
9.312,0,0,0
9.313,0,0,0
9.314,0,0,0
9.315,0,0,0
9.316,0,0,0
9.317,0,0,0
9.318,0,35808,0
9.319,0,35808,0
9.32,0,23872,0
9.321,0,23872,0
9.322,0,0,0
9.323,0,0,0
9.324,0,0,0
9.325,0,0,0
9.326,0,0,0
9.327,0,0,0
9.328,47744,0,0
9.329,23872,0,0
9.33,35808,0,0
9.331,11936,23872,0
9.332,0,23872,0
9.333,0,35808,0
9.334,0,35808,0
9.335,0,0,23872
9.336,0,0,35808
9.337,0,0,35808
9.338,11936,0,23872
9.339,23872,0,0
9.34,35808,0,0
9.341,35808,0,0
9.342,11936,0,11936
9.343,0,0,35808
9.344,0,0,35808
9.345,0,0,23872
9.346,23872,0,11936
9.347,35808,0,0
9.348,23872,0,0
9.349,35808,0,0
9.35,0,35808,0
9.351,0,35808,0
9.352,0,23872,0
9.353,11936,23872,0
9.354,35808,0,0
9.355,23872,0,0
9.356,35808,0,0
9.357,11936,0,23872
9.358,0,0,23872
9.359,0,0,35808
9.36,0,0,35808
9.361,23872,0,0
9.362,35808,0,0
9.363,35808,0,0
9.364,23872,0,0
9.365,0,0,35808
9.366,0,0,35808
9.367,0,0,35808
9.368,11936,0,11936
9.369,35808,0,0
9.37,35808,0,0
9.371,23872,0,0
9.372,11936,23872,0
9.373,0,35808,0
9.374,0,23872,0
9.375,0,35808,0
9.376,35808,0,0
9.377,23872,0,0
9.378,35808,0,0
9.379,23872,0,11936
9.38,0,0,35808
9.381,0,0,23872
9.382,0,0,35808
9.383,0,23872,11936
9.384,0,23872,0
9.385,0,35808,0
9.386,0,35808,0
9.387,768,23872,0
