"Interval start","Client 1","Client 2"
5.282,23872,0
5.283,23872,11936
5.284,23872,11936
5.285,23872,0
5.286,11936,23872
5.287,35808,0
5.288,23872,0
5.289,11936,23872
5.29,35808,0
5.291,0,23872
5.292,35808,0
5.293,11936,23872
5.294,23872,11936
5.295,11936,11936
5.296,11936,23872
5.297,23872,11936
5.298,11936,11936
5.299,35808,0
5.3,11936,23872
5.301,11936,11936
5.302,23872,11936
5.303,23872,11936
5.304,11936,11936
5.305,11936,23872
5.306,23872,11936
5.307,23872,11936
5.308,0,23872
5.309,35808,0
5.31,11936,23872
5.311,23872,0
5.312,35808,0
5.313,11936,23872
5.314,23872,0
5.315,23872,11936
5.316,23872,11936
5.317,23872,0
5.318,11936,23872
5.319,11936,23872
5.32,35808,0
5.321,11936,11936
5.322,11936,23872
5.323,35808,0
5.324,0,23872
5.325,35808,0
5.326,11936,23872
5.327,23872,0
5.328,23872,11936
5.329,23872,11936
5.33,23872,0
5.331,11936,23872
5.332,35808,0
5.333,11936,23872
5.334,23872,0
5.335,11936,23872
5.336,35808,0
5.337,23872,0
5.338,35808,0
5.339,11936,23872
5.34,23872,0
5.341,35808,0
5.342,11936,23872
5.343,23872,0
5.344,35808,0
5.345,11936,23872
5.346,35808,0
5.347,0,23872
5.348,35808,0
5.349,11936,23872
5.35,23872,0
5.351,23872,11936
5.352,23872,11936
5.353,24632,0
5.354,11936,23872
5.355,11936,23872
5.356,23872,0
5.357,23872,11936
5.358,23872,11936
5.359,0,23872
5.36,23872,11936
5.361,23872,11936
5.362,11936,23872
5.363,23872,0
5.364,11936,23872
5.365,35808,0
5.366,23872,0
5.367,11936,23872
5.368,35808,0
5.369,11936,11936
5.37,23872,11936
5.371,23872,11936
5.372,11936,11936
5.373,11936,23872
5.374,35808,0
5.375,11936,23872
5.376,23872,0
5.377,23872,11936
5.378,23872,11936
5.379,23872,0
5.38,11936,23872
5.381,35808,0
5.382,0,23872
5.383,36576,0
5.384,11936,23872
5.385,23872,0
5.386,23872,11936
5.387,23872,11936
5.388,23872,0
5.389,11936,23872
5.39,35808,0
5.391,23872,11936
5.392,11936,11936
5.393,11936,23872
5.394,35808,0
5.395,23872,0
5.396,11936,23872
5.397,35808,0
5.398,23872,0
5.399,11936,23872
5.4,35808,0
5.401,11936,11936
5.402,23872,11936
5.403,23872,11936
5.404,23872,11936
5.405,23872,0
5.406,11936,23872
5.407,35808,0
5.408,11936,11936
5.409,23872,11936
5.41,11936,23872
5.411,23872,0
5.412,11936,23872
5.413,23872,11936
5.414,11936,11936
5.415,11936,23872
5.416,24640,11936
5.417,11936,11936
5.418,35808,0
5.419,11936,23872
5.42,35808,0
5.421,23872,0
5.422,11936,23872
5.423,35808,0
5.424,0,23872
5.425,35808,0
5.426,11936,24672
5.427,23872,0
5.428,11936,23872
5.429,35808,0
5.43,11936,11936
5.431,23872,11936
5.432,23872,11936
5.433,11936,11936
5.434,35808,0
5.435,11936,23872
5.436,35808,0
5.437,0,23872
5.438,35808,0
5.439,11936,23872
5.44,23872,0
5.441,23872,11936
5.442,23872,11936
5.443,23872,0
5.444,11936,23872
5.445,35808,0
5.446,23872,0
5.447,12704,23872
5.448,11936,23872
5.449,23872,0
5.45,35808,0
5.451,11936,23872
5.452,35808,0
5.453,23872,0
5.454,11936,23872
5.455,35808,0
5.456,11936,11936
5.457,23872,11936
5.458,23872,11936
5.459,11936,11936
5.46,35808,0
5.461,23872,12736
5.462,11936,11936
5.463,35808,0
5.464,11936,23872
5.465,11936,11936
5.466,23872,11936
5.467,23872,11936
5.468,23872,11936
5.469,0,23872
5.47,23872,11936
5.471,23872,11936
5.472,0,23872
5.473,35808,0
5.474,11936,23872
5.475,23872,0
5.476,35808,0
5.477,12696,23872
5.478,23872,0
5.479,23872,11936
5.48,23872,11936
5.481,23872,11936
5.482,11936,11936
5.483,11936,23872
5.484,35808,0
5.485,11936,11936
5.486,23872,11936
5.487,23872,11936
5.488,11936,11936
5.489,35808,0
5.49,11936,23872
5.491,23872,0
5.492,11936,23872
5.493,35808,0
5.494,11936,11936
5.495,23872,11936
5.496,23872,12736
5.497,23872,11936
5.498,23872,0
5.499,11936,23872
5.5,35808,0
5.501,23872,0
5.502,11936,23872
5.503,11936,23872
5.504,23872,0
5.505,35808,0
5.506,11936,23872
5.507,23872,0
5.508,36576,0
5.509,11936,23872
5.51,23872,0
5.511,23872,11936
5.512,23872,11936
5.513,35808,0
5.514,23872,0
5.515,35808,0
5.516,35808,0
5.517,11936,11936
5.518,23872,11936
5.519,11936,23872
5.52,23872,0
5.521,11936,23872
5.522,23872,11936
5.523,11936,11936
5.524,11936,23872
5.525,23872,11936
5.526,11936,11936
5.527,35808,0
5.528,11936,24672
5.529,35808,0
5.53,23872,0
5.531,11936,23872
5.532,35808,0
5.533,0,23872
5.534,35808,0
5.535,12704,23872
5.536,23872,0
5.537,11936,23872
5.538,35808,0
5.539,0,23872
5.54,35808,0
5.541,11936,23872
5.542,23872,0
5.543,23872,11936
5.544,23872,11936
5.545,23872,11936
5.546,11936,11936
5.547,35808,0
5.548,11936,23872
5.549,23872,0
5.55,11936,23872
5.551,23872,11936
5.552,0,23872
5.553,0,35808
5.554,35808,0
5.555,11936,12736
5.556,23872,11936
5.557,35808,0
5.558,11936,11936
5.559,23872,11936
5.56,23872,11936
5.561,12704,11936
5.562,35808,0
5.563,35808,0
5.564,35808,0
5.565,23872,0
5.566,23872,11936
5.567,23872,11936
5.568,0,23872
5.569,35808,0
5.57,11936,23872
5.571,23872,0
5.572,12704,23872
5.573,11936,23872
5.574,23872,0
5.575,11936,23872
5.576,35808,0
5.577,0,23872
5.578,35808,0
5.579,35808,0
5.58,11936,23872
5.581,23872,0
5.582,11936,23872
5.583,35808,0
5.584,11936,11936
5.585,23872,11936
5.586,11936,23872
5.587,23872,0
5.588,11936,23872
5.589,35808,0
5.59,11936,12736
5.591,23872,11936
5.592,23872,11936
5.593,23872,11936
5.594,23872,0
5.595,11936,23872
5.596,35808,0
5.597,0,23872
5.598,35808,0
5.599,11936,23872
5.6,23872,0
5.601,768,35808
5.602,23872,11936
5.603,23872,0
5.604,11936,23872
5.605,35808,0
5.606,23872,0
5.607,11936,23872
5.608,35808,0
5.609,0,23872
5.61,35808,0
5.611,35808,0
5.612,23872,11936
5.613,11936,11936
5.614,35808,0
5.615,35808,0
5.616,11936,11936
5.617,35808,0
5.618,11936,23872
5.619,23872,0
5.62,11936,23872
5.621,35808,800
5.622,0,23872
5.623,35808,0
5.624,11936,23872
5.625,23872,0
5.626,35808,0
5.627,11936,23872
5.628,35808,0
5.629,11936,11936
5.63,24640,11936
5.631,23872,11936
5.632,11936,11936
5.633,11936,23872
5.634,35808,0
5.635,11936,11936
5.636,23872,11936
5.637,23872,11936
5.638,11936,11936
5.639,35808,0
5.64,11936,23872
5.641,35808,0
5.642,0,23872
5.643,35808,0
5.644,11936,23872
5.645,23872,0
5.646,23872,11936
5.647,23872,11936
5.648,0,23872
5.649,35808,0
5.65,11936,23872
5.651,23872,0
5.652,35808,0
5.653,11936,23872
5.654,35808,0
5.655,11936,11936
5.656,23872,11936
5.657,35808,0
5.658,24640,0
5.659,11936,23872
5.66,35808,0
5.661,23872,0
5.662,11936,23872
5.663,35808,0
5.664,23872,0
5.665,11936,23872
5.666,35808,0
5.667,23872,0
5.668,11936,23872
5.669,35808,0
5.67,11936,23872
5.671,23872,0
5.672,35808,0
5.673,11936,23872
5.674,23872,0
5.675,23872,11936
5.676,23872,11936
5.677,23872,0
5.678,11936,23872
5.679,35808,0
5.68,23872,0
5.681,11936,23872
5.682,35808,0
5.683,11936,23872
5.684,23872,800
5.685,11936,23872
5.686,35808,0
5.687,11936,11936
5.688,24640,11936
5.689,23872,11936
5.69,11936,11936
5.691,35808,0
5.692,11936,23872
5.693,11936,11936
5.694,23872,11936
5.695,23872,11936
5.696,11936,11936
5.697,35808,0
5.698,23872,11936
5.699,11936,11936
5.7,35808,0
5.701,11936,23872
5.702,35808,0
5.703,23872,0
5.704,23872,11936
5.705,23872,11936
5.706,23872,0
5.707,11936,23872
5.708,35808,0
5.709,23872,0
5.71,11936,23872
5.711,35808,0
5.712,23872,0
5.713,11936,23872
5.714,35808,0
5.715,23872,11936
5.716,11936,11936
5.717,35808,800
5.718,23872,11936
5.719,11936,11936
5.72,35808,0
5.721,11936,23872
5.722,23872,0
5.723,11936,23872
5.724,35808,0
5.725,23872,0
5.726,11936,23872
5.727,35808,0
5.728,11936,11936
5.729,23872,11936
5.73,23872,11936
5.731,23872,11936
5.732,23872,0
5.733,11936,23872
5.734,35808,0
5.735,0,23872
5.736,35808,0
5.737,11936,23872
5.738,23872,0
5.739,11936,23872
5.74,35808,0
5.741,0,23872
5.742,35808,0
5.743,35808,0
5.744,11936,23872
5.745,23872,0
5.746,11936,23872
5.747,35808,0
5.748,23872,0
5.749,35808,0
5.75,11936,24672
5.751,23872,0
5.752,11936,23872
5.753,35808,0
5.754,23872,0
5.755,11936,23872
5.756,35808,0
5.757,23872,0
5.758,11936,23872
5.759,35808,0
5.76,35808,0
5.761,0,23872
5.762,35808,0
5.763,35808,0
5.764,0,23872
5.765,35808,0
5.766,11936,23872
5.767,23872,0
5.768,23872,11936
5.769,23872,11936
5.77,23872,0
5.771,23872,11936
5.772,23872,11936
5.773,23872,11936
5.774,11936,11936
5.775,35808,0
5.776,11936,23872
5.777,23872,0
5.778,11936,23872
5.779,35808,0
5.78,23872,0
5.781,11936,23872
5.782,35808,0
5.783,11936,11936
5.784,23872,11936
5.785,11936,23872
5.786,35808,0
5.787,0,23872
5.788,35808,0
5.789,35808,0
5.79,0,23872
5.791,35808,0
5.792,11936,23872
5.793,23872,0
5.794,35808,0
5.795,35808,0
5.796,0,23872
5.797,35808,0
5.798,11936,23872
5.799,23872,0
5.8,35808,0
5.801,11936,23872
5.802,35808,0
5.803,23872,0
5.804,11936,23872
5.805,35808,0
5.806,23872,0
5.807,11936,23872
5.808,35808,0
5.809,23872,0
5.81,11936,23872
5.811,35808,0
5.812,11936,11936
5.813,23872,11936
5.814,23872,11936
5.815,23872,11936
5.816,23872,0
5.817,23872,11936
5.818,23872,11936
5.819,23872,800
5.82,11936,23872
5.821,35808,0
5.822,0,23872
5.823,35808,0
5.824,11936,23872
5.825,23872,0
5.826,35808,0
5.827,11936,23872
5.828,23872,0
5.829,23872,11936
5.83,23872,11936
5.831,11936,23872
5.832,23872,0
5.833,11936,23872
5.834,35808,0
5.835,23872,0
5.836,11936,23872
5.837,35808,0
5.838,11936,11936
5.839,23872,11936
5.84,35808,0
5.841,35808,0
5.842,23872,0
5.843,11936,23872
5.844,35808,0
5.845,0,23872
5.846,35808,0
5.847,35808,0
5.848,0,23872
5.849,35808,0
5.85,35808,0
5.851,0,23872
5.852,35808,0
5.853,35808,0
5.854,0,23872
5.855,35808,0
5.856,35808,0
5.857,11936,23872
5.858,23872,0
5.859,11936,23872
5.86,35808,0
5.861,11936,11936
5.862,23872,11936
5.863,35808,0
5.864,11936,11936
5.865,23872,11936
5.866,23872,11936
5.867,11936,11936
5.868,35808,0
5.869,11936,23872
5.87,35808,0
5.871,0,23872
5.872,35808,0
5.873,35808,0
5.874,0,23872
5.875,35808,0
5.876,11936,23872
5.877,23872,0
5.878,11936,23872
5.879,35808,0
5.88,0,23872
5.881,35808,0
5.882,35808,0
5.883,11936,23872
5.884,23872,0
5.885,11936,23872
5.886,35808,0
5.887,23872,0
5.888,35808,0
5.889,11936,23872
5.89,11936,12736
5.891,23872,11936
5.892,23872,11936
5.893,11936,11936
5.894,35808,0
5.895,23872,11936
5.896,11936,11936
5.897,35808,0
5.898,23872,11936
5.899,23872,11936
5.9,23872,0
5.901,24632,11936
5.902,23872,11936
5.903,23872,0
5.904,23872,11936
5.905,23872,11936
5.906,23872,0
5.907,11936,23872
5.908,35808,0
5.909,0,23872
5.91,35808,0
5.911,35808,0
5.912,0,23872
5.913,35808,0
5.914,11936,23872
5.915,35808,0
5.916,11936,11936
5.917,23872,11936
5.918,23872,11936
5.919,11936,11936
5.92,35808,0
5.921,23872,11936
5.922,11936,11936
5.923,35808,800
5.924,11936,23872
5.925,11936,11936
5.926,23872,11936
5.927,23872,11936
5.928,23872,11936
5.929,23872,0
5.93,23872,11936
5.931,23872,11936
5.932,23872,0
5.933,11936,23872
5.934,35808,0
5.935,23872,0
5.936,23872,11936
5.937,23872,11936
5.938,0,23872
5.939,35808,0
5.94,11936,23872
5.941,23872,0
5.942,35808,0
5.943,11936,23872
5.944,35808,0
5.945,23872,0
5.946,11936,23872
5.947,35808,0
5.948,23872,0
5.949,11936,23872
5.95,35808,0
5.951,23872,0
5.952,11936,23872
5.953,35808,0
5.954,11936,11936
5.955,23872,11936
5.956,23872,12736
5.957,11936,11936
5.958,35808,0
5.959,23872,11936
5.96,23872,11936
5.961,23872,0
5.962,23872,11936
5.963,23872,11936
5.964,23872,0
5.965,11936,23872
5.966,35808,0
5.967,11936,11936
5.968,23872,11936
5.969,35808,0
5.97,11936,11936
5.971,23872,11936
5.972,23872,11936
5.973,23872,11936
5.974,23872,0
5.975,23872,11936
5.976,23872,11936
5.977,23872,0
5.978,23872,11936
5.979,23872,11936
5.98,23872,0
5.981,11936,23872
5.982,35808,0
5.983,23872,0
5.984,23872,11936
5.985,23872,11936
5.986,11936,23872
5.987,23872,0
5.988,11936,23872
5.989,35808,0
5.99,23872,0
5.991,11936,23872
5.992,35808,0
5.993,24640,0
5.994,11936,23872
5.995,35808,0
5.996,23872,0
5.997,11936,23872
5.998,35808,0
5.999,23872,0
6,11936,23872
6.001,35808,0
6.002,11936,23872
6.003,23872,0
6.004,23872,11936
6.005,23872,11936
6.006,23872,0
6.007,23872,11936
6.008,23872,11936
6.009,23872,0
6.01,23872,11936
6.011,23872,11936
6.012,23872,0
6.013,11936,23872
6.014,35808,0
6.015,23872,11936
6.016,11936,11936
6.017,35808,0
6.018,23872,11936
6.019,11936,11936
6.02,35808,0
6.021,11936,23872
6.022,23872,0
6.023,36576,0
6.024,11936,23872
6.025,23872,0
6.026,35808,800
6.027,11936,23872
6.028,23872,0
6.029,23872,11936
6.03,23872,11936
6.031,23872,0
6.032,35808,0
6.033,11936,23872
6.034,23872,11936
6.035,11936,11936
6.036,35808,0
6.037,11936,23872
6.038,23872,0
6.039,35808,0
6.04,11936,23872
6.041,23872,0
6.042,35808,0
6.043,11936,23872
6.044,23872,0
6.045,35808,0
6.046,11936,23872
6.047,35808,0
6.048,23872,0
6.049,11936,23872
6.05,35808,0
6.051,0,23872
6.052,35808,0
6.053,11936,23872
6.054,24640,0
6.055,35808,0
6.056,11936,23872
6.057,23872,0
6.058,35808,0
6.059,11936,23872
6.06,23872,0
6.061,23872,12736
6.062,23872,11936
6.063,23872,0
6.064,23872,11936
6.065,23872,11936
6.066,35808,0
6.067,11936,11936
6.068,23872,11936
6.069,23872,11936
6.07,11936,11936
6.071,35808,0
6.072,23872,11936
6.073,11936,11936
6.074,35808,0
6.075,23872,11936
6.076,11936,11936
6.077,35808,0
6.078,11936,23872
6.079,35808,0
6.08,23872,0
6.081,23872,11936
6.082,23872,11936
6.083,0,23872
6.084,36576,0
6.085,11936,23872
6.086,23872,0
6.087,35808,0
6.088,11936,23872
6.089,23872,0
6.09,35808,0
6.091,11936,23872
6.092,23872,0
6.093,35808,0
6.094,11936,23872
6.095,35808,800
6.096,23872,0
6.097,11936,23872
6.098,35808,0
6.099,11936,11936
6.1,23872,11936
6.101,23872,11936
6.102,11936,11936
6.103,35808,0
6.104,23872,11936
6.105,11936,11936
6.106,35808,0
6.107,23872,11936
6.108,23872,11936
6.109,23872,0
6.11,11936,23872
6.111,35808,0
6.112,24640,0
6.113,11936,23872
6.114,35808,0
6.115,23872,0
6.116,11936,23872
6.117,35808,0
6.118,0,23872
6.119,35808,0
6.12,35808,0
6.121,0,23872
6.122,35808,0
6.123,35808,0
6.124,11936,23872
6.125,23872,0
6.126,11936,23872
6.127,35808,0
6.128,23872,0
6.129,35808,0
6.13,11936,23872
6.131,11936,11936
6.132,23872,11936
6.133,23872,11936
6.134,11936,11936
6.135,35808,0
6.136,23872,11936
6.137,23872,11936
6.138,23872,0
6.139,23872,11936
6.14,23872,11936
6.141,23872,0
6.142,24640,11936
6.143,23872,11936
6.144,23872,0
6.145,23872,11936
6.146,23872,11936
6.147,23872,0
6.148,11936,23872
6.149,35808,0
6.15,0,23872
6.151,35808,0
6.152,35808,0
6.153,11936,23872
6.154,23872,0
6.155,35808,0
6.156,11936,23872
6.157,23872,0
6.158,11936,23872
6.159,35808,0
6.16,23872,0
6.161,11936,23872
6.162,35808,0
6.163,23872,0
6.164,11936,23872
6.165,35808,0
6.166,12704,11936
6.167,23872,11936
6.168,35808,0
6.169,11936,23872
6.17,23872,0
6.171,35808,0
6.172,11936,23872
6.173,23872,0
6.174,23872,11936
6.175,23872,11936
6.176,23872,0
6.177,35808,0
6.178,11936,23872
6.179,23872,0
6.18,11936,23872
6.181,35808,0
6.182,11936,23872
6.183,23872,0
6.184,35808,0
6.185,11936,23872
6.186,23872,0
6.187,35808,0
6.188,11936,23872
6.189,23872,0
6.19,35808,0
6.191,11936,23872
6.192,23872,0
6.193,35808,0
6.194,11936,23872
6.195,35808,0
6.196,0,23872
6.197,36576,0
6.198,11936,23872
6.199,23872,0
6.2,35808,0
6.201,11936,23872
6.202,23872,0
6.203,35808,0
6.204,11936,23872
6.205,23872,0
6.206,23872,11936
6.207,23872,11936
6.208,23872,0
6.209,23872,11936
6.21,23872,11936
6.211,23872,0
6.212,23872,11936
6.213,23872,11936
6.214,23872,11936
6.215,11936,11936
6.216,35808,0
6.217,11936,23872
6.218,23872,0
6.219,11936,23872
6.22,35808,0
6.221,11936,11936
6.222,23872,11936
6.223,35808,0
6.224,24640,0
6.225,11936,23872
6.226,23872,11936
6.227,23872,11936
6.228,23872,0
6.229,11936,23872
6.23,35808,0
6.231,23872,0
6.232,11936,23872
6.233,35808,0
6.234,23872,0
6.235,11936,23872
6.236,35808,0
6.237,23872,0
6.238,11936,23872
6.239,35808,0
6.24,23872,11936
6.241,11936,11936
6.242,35808,0
6.243,11936,23872
6.244,23872,0
6.245,11936,23872
6.246,35808,0
6.247,23872,0
6.248,11936,23872
6.249,35808,0
6.25,23872,0
6.251,11936,23872
6.252,35808,0
6.253,12704,11936
6.254,23872,11936
6.255,35808,0
6.256,11936,23872
6.257,23872,0
6.258,35808,0
6.259,11936,23872
6.26,23872,0
6.261,23872,11936
6.262,23872,11936
6.263,23872,0
6.264,11936,23872
6.265,35808,0
6.266,0,23872
6.267,35808,0
6.268,11936,23872
6.269,35808,0
6.27,23872,0
6.271,35808,0
6.272,11936,23872
6.273,11936,11936
6.274,23872,11936
6.275,23872,11936
6.276,11936,11936
6.277,35808,0
6.278,23872,11936
6.279,11936,11936
6.28,35808,0
6.281,23872,11936
6.282,23872,11936
6.283,23872,0
6.284,24640,11936
6.285,23872,11936
6.286,23872,0
6.287,23872,11936
6.288,23872,12736
6.289,23872,0
6.29,11936,23872
6.291,35808,0
6.292,0,23872
6.293,35808,0
6.294,35808,0
6.295,0,23872
6.296,35808,0
6.297,35808,0
6.298,0,23872
6.299,35808,0
6.3,11936,23872
6.301,35808,0
6.302,23872,0
6.303,11936,23872
6.304,35808,0
6.305,23872,0
6.306,11936,23872
6.307,35808,0
6.308,11936,11936
6.309,23872,11936
6.31,23872,11936
6.311,11936,11936
6.312,35808,0
6.313,11936,23872
6.314,35808,0
6.315,768,23872
6.316,35808,0
6.317,35808,0
6.318,23872,0
6.319,11936,23872
6.32,11936,24672
6.321,23872,0
6.322,23872,11936
6.323,23872,11936
6.324,23872,0
6.325,23872,11936
6.326,23872,11936
6.327,23872,0
6.328,23872,11936
6.329,23872,11936
6.33,23872,0
6.331,23872,11936
6.332,23872,11936
6.333,35808,0
6.334,11936,11936
6.335,23872,11936
6.336,23872,11936
6.337,11936,11936
6.338,35808,0
6.339,11936,23872
6.34,23872,0
6.341,35808,0
6.342,11936,23872
6.343,23872,0
6.344,35808,0
6.345,12704,23872
6.346,35808,0
6.347,0,23872
6.348,35808,0
6.349,35808,0
6.35,0,23872
6.351,35808,0
6.352,35808,0
6.353,0,23872
6.354,35808,800
6.355,11936,23872
6.356,23872,0
6.357,23872,11936
6.358,23872,11936
6.359,23872,0
6.36,11936,23872
6.361,35808,0
6.362,11936,23872
6.363,23872,0
6.364,35808,0
6.365,23872,11936
6.366,11936,11936
6.367,11936,23872
6.368,35808,0
6.369,11936,11936
6.37,23872,11936
6.371,35808,0
6.372,11936,11936
6.373,23872,11936
6.374,35808,0
6.375,11936,23872
6.376,24640,0
6.377,35808,0
6.378,11936,23872
6.379,23872,0
6.38,35808,0
6.381,11936,23872
6.382,23872,0
6.383,23872,11936
6.384,23872,11936
6.385,23872,0
6.386,11936,23872
6.387,35808,0
6.388,23872,0
6.389,0,35808
6.39,23872,11936
6.391,23872,0
6.392,23872,11936
6.393,0,35808
6.394,35808,0
6.395,11936,11936
6.396,23872,11936
6.397,35808,0
6.398,11936,11936
6.399,0,35808
6.4,35808,0
6.401,23872,0
6.402,11936,23872
6.403,11936,23872
6.404,35808,0
6.405,0,23872
6.406,35808,0
6.407,11936,23872
6.408,23872,0
6.409,12704,23872
6.41,35808,0
6.411,0,23872
6.412,35808,0
6.413,35808,0
6.414,0,23872
6.415,23872,11936
6.416,23872,11936
6.417,0,23872
6.418,35808,0
6.419,11936,23872
6.42,23872,11936
6.421,23872,0
6.422,23872,11936
6.423,23872,11936
6.424,23872,0
6.425,23872,12736
6.426,23872,11936
6.427,23872,0
6.428,23872,11936
6.429,23872,11936
6.43,23872,0
6.431,23872,11936
6.432,23872,11936
6.433,23872,0
6.434,11936,23872
6.435,35808,0
6.436,11936,23872
6.437,23872,0
6.438,35808,0
6.439,12704,23872
6.44,23872,0
6.441,35808,0
6.442,0,35808
6.443,11936,11936
6.444,35808,0
6.445,11936,23872
6.446,23872,0
6.447,35808,0
6.448,0,35808
6.449,11936,11936
6.45,35808,0
6.451,23872,11936
6.452,0,35808
6.453,23872,0
6.454,23872,11936
6.455,23872,11936
6.456,23872,0
6.457,11936,23872
6.458,11936,23872
6.459,23872,0
6.46,23872,11936
6.461,23872,11936
6.462,23872,0
6.463,23872,11936
6.464,0,35808
6.465,23872,11936
6.466,11936,11936
6.467,11936,23872
6.468,35808,0
6.469,11936,11936
6.47,23872,11936
6.471,24640,11936
6.472,11936,11936
6.473,11936,23872
6.474,35808,0
6.475,11936,11936
6.476,23872,11936
6.477,23872,11936
6.478,23872,0
6.479,23872,11936
6.48,23872,11936
6.481,35808,0
6.482,11936,11936
6.483,23872,11936
6.484,23872,11936
6.485,11936,11936
6.486,35808,0
6.487,11936,23872
6.488,23872,0
6.489,35808,0
6.49,11936,23872
6.491,23872,800
6.492,35808,0
6.493,11936,23872
6.494,23872,0
6.495,11936,23872
6.496,35808,0
6.497,11936,23872
6.498,23872,0
6.499,11936,23872
6.5,35808,0
6.501,0,23872
6.502,23872,11936
6.503,768,35808
6.504,23872,0
6.505,23872,11936
6.506,23872,11936
6.507,23872,0
6.508,11936,23872
6.509,11936,23872
6.51,23872,0
6.511,23872,11936
6.512,23872,11936
6.513,35808,0
6.514,11936,11936
6.515,0,35808
6.516,23872,11936
6.517,11936,11936
6.518,11936,23872
6.519,35808,0
6.52,11936,11936
6.521,11936,23872
6.522,35808,0
6.523,0,23872
6.524,23872,11936
6.525,23872,11936
6.526,11936,23872
6.527,11936,11936
6.528,23872,11936
6.529,11936,23872
6.53,23872,0
6.531,35808,0
6.532,0,35808
6.533,23872,0
6.534,35808,0
6.535,11936,23872
6.536,24640,0
6.537,23872,11936
6.538,23872,11936
6.539,23872,0
6.54,11936,23872
6.541,35808,0
6.542,23872,11936
6.543,11936,11936
6.544,35808,0
6.545,23872,11936
6.546,11936,11936
6.547,35808,0
6.548,11936,23872
6.549,23872,0
6.55,11936,23872
6.551,23872,11936
6.552,11936,11936
6.553,35808,0
6.554,11936,23872
6.555,11936,23872
6.556,0,23872
6.557,35808,0
6.558,11936,23872
6.559,23872,0
6.56,23872,12736
6.561,23872,11936
6.562,0,23872
6.563,11936,23872
6.564,36576,0
6.565,23872,0
6.566,11936,23872
6.567,11936,23872
6.568,11936,11936
6.569,23872,11936
6.57,11936,23872
6.571,23872,0
6.572,11936,23872
6.573,35808,0
6.574,11936,23872
6.575,23872,0
6.576,11936,23872
6.577,11936,23872
6.578,23872,0
6.579,11936,23872
6.58,11936,23872
6.581,23872,0
6.582,23872,11936
6.583,23872,11936
6.584,0,23872
6.585,23872,11936
6.586,35808,0
6.587,11936,23872
6.588,11936,11936
6.589,35808,0
6.59,11936,23872
6.591,23872,0
6.592,11936,23872
6.593,35808,0
6.594,23872,0
6.595,11936,24672
6.596,36576,0
6.597,23872,0
6.598,11936,23872
6.599,35808,0
6.6,11936,11936
6.601,23872,11936
6.602,23872,11936
6.603,11936,11936
6.604,11936,23872
6.605,35808,0
6.606,11936,23872
6.607,23872,0
6.608,0,35808
6.609,23872,11936
6.61,23872,0
6.611,11936,23872
6.612,35808,0
6.613,0,23872
6.614,23872,11936
6.615,0,35808
6.616,11936,11936
6.617,23872,11936
6.618,0,35808
6.619,23872,11936
6.62,11936,11936
6.621,11936,23872
6.622,35808,0
6.623,11936,11936
6.624,24640,11936
6.625,23872,11936
6.626,11936,11936
6.627,11936,24672
6.628,23872,11936
6.629,11936,11936
6.63,11936,23872
6.631,23872,11936
6.632,11936,11936
6.633,35808,0
6.634,23872,11936
6.635,0,23872
6.636,23872,11936
6.637,35808,0
6.638,11936,23872
6.639,0,23872
6.64,35808,0
6.641,11936,23872
6.642,11936,11936
6.643,35808,0
6.644,11936,23872
6.645,23872,0
6.646,35808,0
6.647,11936,23872
6.648,23872,0
6.649,35808,0
6.65,11936,23872
6.651,35808,0
6.652,0,23872
6.653,35808,0
6.654,11936,23872
6.655,24640,0
6.656,11936,23872
6.657,35808,0
6.658,0,23872
6.659,23872,12736
6.66,0,35808
6.661,23872,0
6.662,23872,11936
6.663,23872,11936
6.664,23872,0
6.665,11936,23872
6.666,11936,23872
6.667,11936,23872
6.668,11936,11936
6.669,0,35808
6.67,23872,11936
6.671,11936,11936
6.672,11936,23872
6.673,23872,11936
6.674,23872,0
6.675,11936,23872
6.676,35808,0
6.677,0,23872
6.678,23872,11936
6.679,23872,11936
6.68,0,23872
6.681,23872,11936
6.682,23872,11936
6.683,11936,23872
6.684,23872,0
6.685,35808,0
6.686,768,35808
6.687,11936,11936
6.688,35808,0
6.689,23872,11936
6.69,0,23872
6.691,23872,11936
6.692,23872,12736
6.693,0,23872
6.694,23872,11936
6.695,23872,11936
6.696,0,23872
6.697,35808,0
6.698,35808,0
6.699,11936,23872
6.7,23872,0
6.701,35808,0
6.702,11936,23872
6.703,23872,0
6.704,11936,23872
6.705,35808,0
6.706,11936,11936
6.707,23872,11936
6.708,11936,23872
6.709,23872,0
6.71,11936,23872
6.711,23872,11936
6.712,0,35808
6.713,23872,0
6.714,23872,11936
6.715,23872,11936
6.716,23872,0
6.717,12704,23872
6.718,11936,23872
6.719,0,23872
6.72,0,35808
6.721,11936,23872
6.722,0,23872
6.723,23872,11936
6.724,23872,11936
6.725,23872,800
6.726,11936,23872
6.727,35808,0
6.728,0,23872
6.729,23872,11936
6.73,23872,11936
6.731,11936,23872
6.732,11936,11936
6.733,23872,11936
6.734,11936,23872
6.735,23872,0
6.736,35808,0
6.737,0,35808
6.738,11936,11936
6.739,35808,0
6.74,23872,11936
6.741,0,23872
6.742,23872,11936
6.743,23872,11936
6.744,0,35808
6.745,23872,0
6.746,23872,11936
6.747,0,35808
6.748,23872,0
6.749,36568,0
6.75,11936,23872
6.751,11936,11936
